content_final,score
startup this app take forever,1
downlouded app yesterday movie keep stopping went watch through the apo mt tc an wanted to log again enter code im displeased the service,1
major issue audio sync like yesno scene singing the rain also every video ap be paused the space bar except disney every video ap easily cast tv except disney expected better,1
not letting log with cellphone samsung galaxy s20 im unsure a updated i cleared data relog the app i also uninstalled reinstall keep getting error code 83,1
working chrome cast ultra,1
steep price preview detail what exactly youre getting your money chose to subscribe these reason,1
unless download episode any series movie want watch get black screen some time 1 5 second highly annoying trying watch mandalorian,1
extremely fidgety kept getting error code 83 every time tried watch anything cleared data cache redownloaded now i cant even sign continuously getting same error code happening about 2 week would love rate higher the content the app great just doesnt work,1
disney need put more adult national geographic show a adult also watch disney plus the good stuff isnt there,1
got free experience this almost year ago use verizon then got new plan allows this service bundled my hulu espn some thing a great price cheaper what ive already paying wa great me dont pay these different price thing financially i am now a widowed woman i grown child i have grandchild i love to be able to have so that when,1
got app work cellular wifi cant think any app ha this an issue from reading review im not the one this issue,1
good selection have close app adjust volume cannot use volume rocker in app motorola g7 android 10 error 39 the time fire stick especially pausing longer a minute,1
lot bug app hanging crashing finding something kid watch time requires search unless continue watching an option you finished previously considering the quality the content the price the service ha many issue found other popular streaming service,1
had major issue able use mobile app seldom login pretty annoyed since paid a year been lucky get half that,1
would give star there really parental control can create kid profile there no way lock out the main profile need be fixed,1
is enough content for recommend to anyone isnt parent to young child,1
not letting access movie all,1
autoplay not operate,1
im a samsung app really slow just froze all ive restarted phone 3 time reinstalled app multiple time cleared the data cache multiple time nothing happened,1
going look my countinue watching it just grey blank when i tap doe do anything just make it dissapier,1
crash samsung a30 resume series black screen start audio start blinking the screen really bad,1
i try log wont work it say lot device it one person using it,1
keep freezingbuffering cant even enjoy episode my lunch break unamusedface ,1
turn doesnt work eye protection mode enabled bright color mode please fix lenovo tb8705f latest version android 9 play video we can hear audio video not appear error message thing happens dowloads it not network connection issue work fine other device pc tried restarting tablet clearing storage cache uninstalling reinstalling the app,1
wa fine i first started using a back now i try play anything thats downloaded not give an error message freeze i to close app,1
work fine bigger item like computer playstation wont display anything mobile version the sound subtitle show would a better score mobile worked correctly,1
keep a error 41 please fix,1
good giant disney yalls app garbage only streaming app have buffer 3 min randomly middle show also the interface just kinda weird feel like wa designed middle schoolers for a project a computer class they hated,1
waa working fine till today get with laptop it no go the phone sad,1
stopped working now cant get past loading screen give star i actually start watching something,1
okayy loved in beginning now some reason my daughter cartoon she watch regularly in another language ive tried goingg setting cant find language preference please fix or youu lose customer,1
app set make incredibly difficult right impossible cancel subscription im stuck an endless loop managing account sends back letsbget started page google play sends back the screen apps choose back the manage account option back to the let get started page the faq havent helpful all the site doesnt an option deleting account without voimg an endless loop,1
latest update randomly deleted save episode yet memory still available redownload thanks disney,1
ive a bad issue this app since installed when try start episode movie screen black can rewind fast forward pause volume work fine cant actually watch thing whats the point having it i would really appreciate if this got fixed,1
ive sent two email technical issue didnt got response is a new service can expect people pay this new service you dont respond technical support question 23112020 somehow app whats to renew subscription brazilian dollar instead euro stupid app,1
fast easy app,1
normally work perfectly i love a this morning ive gone download something app wont even load just sits a grey screen doe nothing also making phone glitch occasionally ive seen this a problem a lot android user facing the moment specifically since the last update,1
moto g power 2020 get black screen video only audio downloads streaming ive rebooted phone cleared app cache cleared app storage reinstalled app nothing android 10 qpms3080518,1
app always lagging glitchingfreezing starting my samsung10 my ps4,1
working great happend,1
check email your acct periodically disney horrible security hacked wa phone trying get fixed 2 hour they couldnt fix they open second acct me team work on it they never then to add new acct got hacked email changed never get warning they hacked you i absolutely love disney movie not worth the trouble this must get fixed,1
i is audio visual,1
app lag time go play something it take forever load play playing randomly stop many place like it buffering even theyre downloaded also ive deleted redownloaded the app a right i cant download anything disappointed since daughter going cancer treatment always the road in hospital we cant let watch favorite show movie keep calm happy without buying,1
unreliable the phone been 3 week since ive watched anything my phone it doesnt load ive cleared cache data installed several time,1
app many error oftenly doesnt login ha awful streaming service far,1
am lucky i cast my android phone it work well ipad,1
doesnt wanna let connect my xbox i cant even watch anything,1
cant watch thing app keep crashing work i cant adjust volume my device some reason it take ever load i get error message,1
se carga se queda en la pantalla de inicio por favor solucionen el error,1
every time load movie show play 5 second black idk whats going buy guy need fix app,1
dont get wrong a great app watch disney property when worked everytime try launch on phone am give error 83 message every time cannot use app no form trouble shooting seems work,1
horrible app im watching movie suddenly appearssomething come wrong i cant play anything,1
error code 41 pop when try watch anything poutingface ,1
content amazing is sure the app ha lot bhgs upgrade be made,1
supar,1
everything great i got new phone went watch new mandalorian episode found i only hear audio have picture coming deleted app installed 3 time with a clue to i cant get picture,1
wouldnt even load phone i tried fire stick tv kept giving error code 41ugh,1
full error sometimes say there internet connection there clearly audiosubtitles menu sometimes doesnt show anything show movie previously multiple option incredibly unreliable app such big corporation,1
try watch something lag constantly screen even flash no reason of content good cant anything it of bad it preforms,1
poor playback,1
slow slow sometimes cant even get when other apps like prime netflix fine,1
xx gv fee cv,1
work okay my tablet i use tablet there sound using app on my android box,1
doesnt load ,1
worked first time not work second time downloaded not impressed all,1
the last 7 day everything try watch the disney plus app phone get message say something like something went wrong please try later go the help website is error code thought maybe my membership expired checked still active i then logged a friend account try see that would work problem seems be persistent across account i figured wa maybe issue the device google pixel 2 xl,1
virtually change the line after 1 year having disney,1
app not work chromecast smart view screen only audio the video dont appear sad i expected about the app,1
stopped working tv cast smart tv probably best checking alternative you,1
love content app really glitchy regularly get error message also stop stall uninstalled reinstalled the app nothing change wish could use more every time have plan 20 minute get movie start properly november still have movie stopping the middle everything up to date and ive tried every fix i can find online,1
cant get,1
janky app the amount money disney they could spent a little bit app development feel like high school kid built in free time clunky slow glitch often terrible,1
would really love app have admit pay one prescription got whole bloody thing get right first time might watching the sharing thing my kid cool function cant wait see much thing watch the easy usability this app make nice simple getting back all old episode easily back new one just download when you know youre a bad zone you just watch while youre the train awesome well done,1
time problem login,1
crashing restarting sending error code 83 recommended already signed one year bad choice,1
yeah good,1
cant stream video my xiaomi redmi note 8 pro every time try ill get error code 39 even tried uninstall install app but nothing seems work can perfectly fine stream netflix amazon prime youtube hbo have problem disney please help fix,1
maybe add content year later,1
need step the content,1
android tv app crash reboot shut tv it work audio all language please fix patch app im paying a service it doesnt work tv a sony android tv,1
good,1
lot bug 1 hour the video start my wifi cause 500mbs it good server is bad search something take hour doesnt even open disney come u guy money fix with like 1 word thanks u fix ,1
cant open app load infinitely wa anxious now ,1
get sound video im watching moto z 4 please fix issue my rating change,1
signed for year this first came hoping maybe lot new content would forthcoming so much renewal date tomorrow i trying determine i thought another year worth or i cancel imagine surprise the payment taken my bank day the renewal date is also day pay date wtg disney ,1
app freezing frequently my fire stick the update,1
like app it started messing with last update said disney not supported your area like really now wont open get black screen uninstaller reinstalled nothing,1
since recent update unable control volume via phone hardware switch autoplay start the next episode please fix bug thanks,1
work well my phone hardly ever work my laptop,1
there problem trying cast screen,1
few classic title there some cool movie available wa let by vintage collection 1940s 50 especially goofy short movie mr wheeler dad sunday insomnia olympics also character donalds snow fight example really hoped disney would like vault all classic the let immense is sad it is still easier watch masterpiece pirate website,1
like show hate lack watching floating window rarely i watch a show im usually something else it frustrating,1
a really good app it doesnt work my android phone everytime click a show movie everything seems be working fine it a black screen are still setting audio subtitle it doesnt show actual video,1
frustrating app a fan,1
cast option disappears forcing u reinstall app constantly doesnt solve problem of time please fix bug,1
great selection movie tv show fact i cant watch show hdr my note 20 ultra why im rating the app 2 star they fix 5 star,1
having trouble log i deleted and reinstalled and it saying who watching stuck loading now deleting and reinstalling again 3 time wa working fine now thinking renewing membership,1
there much new stuff,1
doesnt support casting,1
streaming wifi mobile data show error code 83 i cannot watch movie,1
doe run badly the ps4 run laughably bad,1
hard use unsuscribe almost impossible,1
very frustrating way watch mcu movie on substandard platform rewinding fast forwarding mean endless buffering clicking of the app a moment mean relaunch watching second now jenius decided the default setting caption on every time relaunch you just watching you have manually go turn caption and then there inapp support someone need to be slapped this app,1
mandalorian reason get app even hardly worth interface kinda trash laggy unresponsive favorite part when nothing the app want load when finally get want watch get play screen freeze to restart the app what if the app chooses to respond all and what if it decides itself i dont internet connection 2 star if not the mando only 1,1
xiami redmi error 39 all get,1
app not working belize show message error code 83 however disneyplus work well the desktop web browser,1
app wont load,1
doesnt work wifi data error happens on android phone,1
cast,1
great movie tv selection the constant buffering frame skip make almost impossible watch,1
some reason doe run my phone is ok computer,1
wa good a day ago wouldnt work i uninstalled and it doesnt even let redownload it,1
selection movie not worth subscription price didnt log for 6 month there wasnt single new movie worth watching,1
barely work,1
disables physical volume button watching neutralface dont think is another app violates device like a content the condescending documentary seem be made the easily impressionable feeble minded,1
one the worse streaming apps ever saved movie work connected internet,1
good i would love the wifi cellular data connection wouldnt bug every 10 second downloaded show wont actually downloaded need data watch,1
expensive,1
need original slow af,1
dislike that unsubscribes so im giving disney plus 2 star,1
hang opening,1
enough new content,1
app close often middle a show movie also loos the spot your show movie very disappointed seeing i free apps work better,1
content great crash constantly to restart app and again,1
kid excited error code 41,1
android o 11 cause error 39 work current timeline fix,1
ive disney plus up recently worked flawlessly android phone now all get whenever try watch type content message sorry cannot play video requested please try later contact disney plus support error code 39 even i contacted to resolve the issue nothing changed work perfectly fine my laptop not my phone seriously id expect from a big company like,1
terrible software server youd think one if biggest company world could spend little bit make app actually work no weve contacted support many time fixed the issue then the same stuck who watching stuck loading more an hour issue come disney just pair netflix put stuff netflix netflix actually know theyre they know to operate and maintain streaming service,1
gave 2 star cuz every time try watch something screen turn black i only hear audio,1
you guy fix playstation app freeze rewind self,1
laggy the service always,1
app not work well remote will crash the way back the amazon home screen,1
dont know rate app cool like movie show there im germany have american boyfriend is using account used to watch movie together groupwatch thats possible lately i mean we can watch show via groupwatch no movie wth please fix it annyoing im thinking not subscribe disney anymore,1
constantly play even excellent internet dont enjoy paying something can barely use,1
downloaded app watch mandelorian i seen episode 4 i cant watch past 4th one i hope disney admin developer see fix also i also point that wont let watch movie mobile pc and i will highly appreciate this problem get fixed,1
app be available more device 2016 smart tv doesnt it,1
enough variation lacking content worth probably anyone know youre huge marveldisney fan got for cheap price,1
app often error show cant play episode backing one restarting one force reboot tablet the app to work never this issue on netflix amazon prime video getting tired of it update needed,1
slow slow alot option,1
bit clank very little a way content even a subscriber,1
app suck compared netflixs app have pixel 4a use gesture control i try swipe navigate multi app screen i inevitably move the video time bar to somewhere the middle lose place the video is incredibly annoying,1
need update,1
app wont even start since new android 11 update,1
keep refreshing movie,1
streaming service lag like disney amazing one the biggest company the planet have garbage performance wont renewing subscription content great the buffering need lot work,1
have open force close app 23 time to get post loading screen also even data saving mode app us ton data,1
still need work offline viewing pretty disappointed thats downloaded besides access different content paid one month suspended subscription youtube premium offer two free month amazon prime one it cheap rn dont feel good supporting app going forward it revamped bit maybe i try u guy u offer trial well even couple week u make improvement i really wanted see baby yoda this month worth,1
doesnt let play video half time,1
content really occasional buffering every movie despite good connection annoying say least the connection chromecast isnt done well either other application can select connect chromecast then directly start a movie not this app you an error message pop,1
group watch not work tv there zero option group watch android app,1
unable log the app website any device blank login screen all device,1
non u customer treated like second class it really hard have world wide release the time pay a subscription have people torrent tell spoiler,1
love content app always crash doesnt open first place sometimes watching tv actually make the whole tv go weve tried on two different tv and the same thing happened on both got free my phone contract 6 month disappointing people are actually paying it,1
crash the cast option not anymore,1
stop working tv every time open app start laod go black ive even uninstall reinstalled canceling subscription,1
app doesnt work a remote properly a medium player moving around screen hopeless cant see cursor the way i can use is a keyboard cant android apps cooperate android medium player plus the player control dont work either cant fastforward rewind please fix interactive option medium player,1
change if fixed give error code 83 wont load s20 ultra will website work my pc will work on my rokus crunchy roll funimation work fine also playing cod issue cox gigabit internet unsure i cant watch thing,1
androidtv version the app isnt giving an hdr option my philip tv not even streaming 4k quite disappointed,1
great selection love simpson season really wish would include marvel rated r material a the original deadpool even it sepperate adult section con skip next episode button manually fast foward start episode from beginning button fix play so sick of having play episode manually the play function not seem to be functioning correctly stop working every episode,1
seriously youd think multibillion dollar company a disney could make app par netflix amazon prime no loading time tremendously long the app doesnt keep continue watching section see continue watching gray rectangle my show be they disappear moment later instead loading when search the show ive watching take half minute anything load even though type the title exactly,1
last update make entire app feel like using dial super slow click button wait wait do it pausing almost usable,1
lx no email h,1
get stucked i try open again,1
nice price service need improve by having cosby show the fresh prince bel air the steve harvey show sitcom increase value among black audience,1
app absolutely hit miss good portion time cant get the app work ive tried contacting several time luck reaching anyone also no one tried resolve issue even bothered respond due have cancelled yearly subscription absolutely not purchase this service ever,1
have time movie night tv plugged in internet thorough cable allvais something went wrong am able watch thing another thing pay the best thats sky offer screen set lower mode high quality picture,1
really enjoyed disney i wasnt able stream anymore android 11 came there bug causing every single piece offered content throw code 39 error ive read online other people experiencing issue and it happening a month disney saying there nothing can about ok thats fine stop taking money if cant offer service youre charging for the promise can thats theft,1
keep shutting without even opening ha recently developed just coming to let developer know please fix asap i usually really enjoy application,1
work perfect laptop very bad glitchy this app im barely able get stuff work it amplifies worse chromecast,1
code 39 everytime try watch something fix soon we dropping service,1
very slow load not worth 599 month to turn my tv to refresh and it work fine,1
worked great first however it not open my fire tv my samsung note,1
kid love the move n show glitch disney need upgrade it always cutting or wont load you guy fix problem will give 5 star,1
ive on hold waiting talk someone im getting double charged recording said wa 5 minute wait it ha 30 minute terrible customer service,1
netflix more tv show worth price disney awful,1
will okay,1
good they need work streaming getting to work error code keep popping,1
app insanely slow load anything even trying load the app painstakingly slow,1
disappointed moment i am having use mobile data watch downloads my compute completely avoiding i download in first place play a minute then come with internet connection error make sense me i downloaded the episode have done on wifi data i dont understand the issue it very frustrating be paying something isnt working sufficiently,1
need spider man please,1
app worked fine update last year wa forced update app error 39 my tablet wont auto rotate please you going force an update of folk make sure doesnt break something else please have leave app uninstalled come guy im using stock galaxy tabs2,1
stream via ps4 app load time very poor also experience freezing crashing navigating around the menu watching selected movie a great experience must improved you to retain customer longterm thanks,1
great content the disney app a waste time isnt compatible sony android tv ha known for month it seems nobody care,1
have samsung keep saying error code 39 and wont load im paying useless membership since cant use ithope fix it,1
,1
a month ago didnt any issue i cannot use app phone ive spoken disney support followed recommendation uninstall reinstall app zero success ive restarted phone idk many time either load indefinitely say cant connect try back later im able use my roku tv not on my phone app cost much not these issue,1
love content a large variety thing watch downloading app the major problem,1
app fine cannot search category though giving two star my kid not speak english live iceland there no icelandic audio subtitle,1
doesnt let update payment information etc keep subscribing etc fix pls really annoying also happens the website,1
expensive,1
error code 41 day fix overloaded server issue ,1
one learn recommend next movie wa stuck a monster inc loop even movie tv show recommendation know guy plenty relevant content,1
error code google pixel 4 anyone found way fix,1
wont load i watch,1
home the constant buffer 1010 you like watching video 10 sec interval,1
disney app theee worst app have bought good franchise their tech horrible netflix hulu apps faster clearer no problem hell tubi pluto work betterpluto major problem few month ago video freezing all fixed everyone disney app freeze kick out play slow sometimes doesnt work all dissapointed the quality a supposed quality brand gu just buy hold right nowadays youareruiningevrythg,1
wa fine it worked a sudden all video show stopped working all can hear audio,1
improvement need be made content good thats have different problem every device my phone it randomly freeze video continues audio hasnt stopped happening video play like 10 second my laptop audio extremely skippy also constant also minor issue my roku tv there option subtitle audio except subtitle appear a second pausing sometimes please fix it potential be better,1
ok love recently been acting i try get and keep playing intro animation would rate 4 star but not the bug fixed,1
will disney available worldwide,1
so annoying have wait entire week see 45 min a show load episode allow viewer binge watch their pace not watching mandolrian till episode there poutingface is netflix continues be king this streaming world,1
trying listen mandalorian recorded damn quiet can barely hear it on earbuds have turn volume listening netflix whats problem,1
doesnt load the way using new pixel 4a cleared cache of only populates few title and image search doesnt work,1
did casting option go,1
firestick disappointing present load slow start selection automatically english cc subtitle start setting stop sometimes stop return f home screen continue watching list get straight back what watching thought prime could take lesson netflix iplayer disney much much to improve a positive do like separate marvel movie list separate release phase and timeline order list,1
although show n movie awesome loading suck every 2 min pause load is only movie app doe my one not,1
edit 116 still bluetooth medium control 1 additional star new user got app the star war content major complaint far that bluetooth medium control not working unable use earphone startstopresume playback seems like something like should standard 1 also han shot first period 1 maclunky,1
im dropping review five star two im so frustrated you people right last week week ago today app stopped working get code 39 anything try watch contact customer support basically tell it known issue well get around fixing why i paying 70 year something i cant use,1
think disney very good would better use group stream make better netflix mini player would good,1
a really mediocre streaming service only great exclusive series far the mandalorian would fantastic that one got physical copy probably wont unfortunate there ton boring content be honest a very good flick show,1
app unstable content limited,1
mirrorcast my tv never able view video onlt get audio even tbough have min 10mb speed,1
app extremely slow downloads rarely work,1
a hard time navigating bundle,1
galaxy note 8 latest app version of nov 4th 2020 loading take minute constant buffering playing video tried power cycle clearing app datacache reinstalling sure the issue,1
old one no spiderman movie tom holland wa waiting their marvel tv show ive waiting way long,1
app worked great mobile device about 2 week ago a sudden nothing play a constant error code carousel help function app terrible are given suggestion cannot save conversation access app unless reload and lose help connection the suggestion doesnt work have start the process all over and end just run around circle terrible experience lately,1
paying a membership i cant watch,1
changing review glitch keep happening the loading screen keep repeating probably doesnt happen pc is mobile please try fix,1
tv application lot time fails a lot time doesnt come perhaps may due bad software,1
good the mandilorian,1
awesome show lot black screen phone show playing along,1
multitrilliondollar company is gobbled everything around obviously marvel greatest victim im going talk their online service their gui absolutely suck almost bad hbo max everything watch seems leg every 30 minute no apparent reason spend money playing netflix a better algorithm this run smoother really dont much offer considering catalog movie even kid dont care watch,1
cancel my son refuse to do schooling online disney wont allow real parental control a blocking video stopping usage temporarily happy it,1
randomly lag freeze downloads dont work half time,1
to cancel great content could get to load play pay something i expect to work especially were at home i feel like i wasted money the past month ugh,1
app working great since last week wont play anything even stuff ive watched keep saying error code 83 i searched error code 83 say it my streaming device i tried it on 3 different device still error code 83 please fix app disney,1
like others said work well the first several month stop working other apps never an issue i several of them disappointed i like disney,1
error 41 need be fixed,1
have yet watch anything successfully this app incredibly slow half time doesnt let log log say it cant reach service this time i have fast internet and every streaming app work fine,1
wouldve gotten full year like paid this wouldve 5 star paid a whole year disney plus by october stopped working some reason i tried talk customer service they couldnt help me,1
often doesnt work frequently get error code 41 83 regardless using different device using wifi v lte,1
not get on phone anymore,1
cant see cast icon app,1
need improvement sure,1
thought be on service plus overpriced it werent the mandalorian series wouldnt paid service,1
nice collection movie it possible movie do include original audio example avatar available in german audio since audio option subtitle option available there is reason not to provide to paying customer,1
group watch isnt working please fix frowningface frowningface frowningface ,1
cast doesnt work netflix youtube work not disney,1
buggy fast forward rewind consistently giving issue,1
sure but phone on tv on my kid playstation keep crashing constantly,1
stopped able cast tv tried multiple method help option none help many dont make sense tried get live help unable find live help connection seriously thinking dropping serious lack support,1
nrtf call,1
need mature content,1
fantastic option watching however app dangerous me keep freezing phone the loading scene since cant remove battery have wait my phone die reset is major glitch very offputting it keep happening wont using anymore,1
app isnt playing video sound,1
dont a cast option,1
love content is available this app spend time movie show buffering actually getting watch regardless what system we use ps4 google android device buffer lot fix the buffering issue it excellent,1
enough older original movie eg spaceman king arthur court gnome mobile etc,1
still organized user friendly,1
not letting watch anything of blue bar thing everytime try watch thats raven maybe guy change angryface angryface facewithoutmouth woozyface pleadingface pleadingface blackheart blackheart blackheart bomb collision blackheart ,1
problem downloading,1
drain battery faster anything else including amazon need fixed otherwise movie just id expect a little bit,1
disney plus disney content 7 also disney great that all signed and is pandemic going be another 30 you want see anything new price gouging it finest,1
mediocre app chromecast button,1
should able remove we started watching didnt like finish watching know mobile app and on vizio smart tv app neither one these apps that option,1
new content,1
disney premium killed app,1
content pretty exceptional however doe stream well le ideal circumstance very solid internet connection required app could buffer help offer sd player andor option to choose resolution a lower data requirement,1
terrible it could better there organizing watch list mini player autoplay progress bar too close the edge the screen pulling device menu often accidentally skip around movie cant add thing watch list without moving a show main page mean have find your place if were browsing not everything available year round lag problem doesnt always retain spot a show movie,1
great still doesnt the owl house my area,1
new content,1
wont open,1
cant see show movie in every time,1
u a netflix watcher watch show left right u wont like a much isnt many show is many movie they movie u come back if u want see childhood movie long story short many show good amount movie,1
urgh mini player option 2020 ffs,1
good best thing facewithmonocle ,1
family huawei phone this app wireless projection our sony tv projecting sound image paid annually watching a family this crucial time tv we cant anyone please suggestion,1
ha gotten really annoying exit the app every time get out of episode fix app disney,1
pause much cant enjoy you b watching,1
disappointed enough we paid subscription month for disney find another way charge u even for new release this 1 episode per week thing equally disappointing limited section pathetic well adding rate new series movie disney incredible quality effect especially the mando series,1
pretty good it seems cant get favorite disney show their some reason is jake long american dragon,1
im lot error,1
ui isnt intuitive good content limited netflix amazon prime better value,1
thought would more option show same thing and not sure i want keep app,1
never connect the service disappointed,1
adult just complex content would nice,1
cant unsubscribe,1
app fantastic about 2 week ago completely stopped working wont load the one time did could play movie then stopped working very disappointing,1
ok,1
not cast laptop not play issueswithany streaming service good selection though,1
keep skipping plus wifi went so tried download movie went back my house and wach movie would let so i really dont understand,1
little unstable buggy ps4 samsungs got good missing some xmen title ect over all 2 star if the unstableness,1
they allowed low def option tight bandwidth,1
work half time when doe slow,1
really lacking content,1
subpar netflix better more like netflix,1
used work great recently quit working my android just load forever,1
great show movie choice doe run smooth all,1
latency streaming,1
lagging time you download movie you dont wifi of the time dont work cut,1
in english please fix,1
keep throwing frag load error i try cast worth subscription fee,1
constant error message,1
app skip buffer lot movie hardly ever play,1
streaming suck content the content need of the streaming suck way much buffering like almost need a nasa type connection stream uninterupted,1
worth yet,1
wont stream properly,1
oct 2020 1 star still improvement show avenger movie n cartoon get watcha waiting even the marvel show wats going thinkingface thinkingface thinkingface pensiveface pensiveface thumbsdown thumbsdown honestly is most the cartoon of the avenger r all 2 4 minute what happen the full series full episode,1
requires way much speed run app nearly give one star,1
alright,1
yall need fix mobile version im tryna watch season 2 mando cant every time there cut boom audio uninstalled reinstalled multiple time it still happening,1
add movie my watch list they dont appear look the movie show never added it knowing i very much,1
cant watch mandalorian,1
viewing experience perfect a smartphone pc dedicated platform like netflix only 1080p suck big time for me a 4k monitor,1
never used,1
love app since update app cant open stream much and it tell to try later have doing not good,1
whole disney plus app across platform tv app cellphone app tab app garbage lack better word learn netflix please fix,1
option cast smart tv would wonderful,1
language challenge useless app it spanish stupido,1
layout look good simple thats trying watch mandalorian wont load when it doe keep switching spanish some reason impressed far,1
cant watch anything without getting error something happened please try if continue have issue go disney plus website more info,1
enjoy streaming however disney not appearing subscription google play am therefore unable manage my account account management not this difficult,1
love content hate rarely ever load disney make billion get it together dial internet quicker more reliable this app,1
cant log my laptop wt wrong,1
disney fan yeah go figure few thing here want watch mandalorian free trial end month have had for year seriously watched about 7 time little buggy must click new episode doe auto play crash regularly pretty sure we will miss mandalorian we going pay money for something ha a limited content we just not interested no autoplay crash,1
let watch one thing breaking whatever do probably better watch pclaptop cast to a tv it gonna work,1
try restart subscription the website told go dosent excist will try update renew damn thing try do one simple thing dosent excist fix or youll lose ton customer trying to come back the mandalorian saying fix please,1
used be able watch disney plus regularly now been acted on and want try watch something eat screen just black see nothing,1
always cut and stop doe play continuously next episode is upsetting our child frustrating since im paying this service,1
enjoyable at home downloaded movie ended working few time then wouldnt work know on go day kid to delete downloaded redownload,1
constantly offset audio v visual then stop catch ps4 my phone have open several time itll actually load,1
great app when tried update billing info gave the run around still havent figured out cant update so i guess get money,1
average,1
enjoy movie recently cannot connect all wifi ha way than recommended speed literally wont even load main screen first stopped working on ps4 thing wouldnt load they put an update that fixed then updated phone app it just stopped working frustrating making rethink my choice streaming service,1
worst streaming app always a connection issue none streaming apps affected end unavailable telstra tv total waste money will not be renewing my subscription regret purchase immensely,1
really worth price,1
disney content outstanding marvel star warsetc price also great darn app my lg tv stopped working one day tech support non existent had cancel they need fix,1
app working great a day ago stopped working all device just the loading screen have downloaded deleted that made difference please fix,1
feel like am wasting money used work great now am constantly frame rate drop it stop working completely all can fixed wouldnt a problem recommending it but this rate wouldnt,1
sweet,1
ha watch list gone woke to watch list continue watching list tried adding show back but nothing stay app constantly shuts done it paused,1
absolutely shocking removed progress had tv show i idea im to lag the time crash downloads dont work is no improvement disney life more expensive,1
never work my tablet start movie the picture freeze the audio continues,1
app so enjoyable easy work around recent update load app continue watching section isnt search show i wa watching doesnt where i wa saved the show there new problem occur i click the icon to continue watching film a tv episode buffer and i to reboot phone a i cant even exit the app these problem please rectified soon,1
cbs news podcast find find cbs news podcast player jane fallon what jane pauley what matt lauer now he have a girlfriend pre,1
old show doesnt alot content,1
nearly guarantee every time open app stuff and to force close annoying s10,1
about start beginning option can only resume movie the 115 mark i fell asleep 007,1
issue buffering on end,1
used work,1
never load,1
constantly loading not reaching issue constantly loading wrong episode,1
seen everything offered date took 3 month disney extensive library thought would watching disney year have cancel it soon it will be cheaper to just pay espn hulu themselves v package,1
enjoy content the app it seems temperamental often freeze,1
great it actually work lately been saying cant connect the service,1
reliving childhood classic disney film great seriously are constantly removing film only gave a two star it hold classic the newer film come go course the pricing of newly released film stream ridiculous,1
constantly crashing mobile app smart tv constantly library ok,1
have trying deactivate account it not letting can someone help,1
ha glitch all provider sent feedback this effect never heard back disney must a po like rest keep for nowclosed caption every time play anything,1
lot loading lot waiting worst all lot lagging pretty disappointing streaming service such big company need be simplified order run smoothly,1
android fire stick app crash often frequently freeze,1
sohow there start beginning restart button poor design,1
content fine app slows my phonegalaxy s10 point had uninstall the app ha difficulty saving watched if chose resume watching series you can get the wrong episode season expected better disney,1
sound doesnt work chromecast please allow support turn surround sound like netflix,1
move slowly picking playing anything it fix please,1
doesnt work firestick samsung phone constantly get random error message i try open app only disney plus app work me on ps4,1
app suck load extremely slowly not all buffer halfway movie only way stop is completely close app start,1
2 star it 2nd time havent able use app a whole week wont load anything,1
look great all really dislike despite set everything english text movie swedish like subtitle other written text the movie despite the movie definitely having english in the original version bother that i cant change back,1
first all pay a subscription already they want pay for premier access refuse to pay even for premier access also fix app it full bug,1
fr,1
layout great content amazing reliability the app absolutely abysmal one minute im watching thing fine the next minute cant log it two day app give error code 83 im deleting the app reinstalling you lose of downloaded content way are update either the app my phone super frustrating,1
im able connect service great however im constantly experiencing difficulty connecting service often get message read unable connect disney servicesplease try later occurs average 35 time tried removing app downloading avail no matter i it wont connect day frustrating enough i on the verge cancelling not worth the irritation,1
sooooooo dummmmmm steroid,1
um yea,1
dont know yet,1
hulu better,1
doesnt work love disney have just everywhere our house for reason app longer work phone just buffer buffer never load worked fine i first got tried restarting my phone uninstalling reinstalling idk itd nice they could fix though,1
app work my phone perfectly doesnt work good my phone compare my tablet launched app tablet it just keep loading forever i uninstalled reinstalled app it still doesnt work all mostly importantly please update the server service add movie the future hope see of favorite movie the fox universe launching soon the service safety parental control code,1
wish gave warning cutting off emergency card change swear cut off day due,1
android have picture picture io doe make watchlist accessible allow get to the full show page the watch next section,1
have been able login every time start say unavailable been like 2 week am paying for only gave it 2 star when it doe allow to log it all child favorite movie please fix thank,1
slowly turning like netflix keep showing black screen the audio still playing,1
enjoy app trying sign bundle nightmare have download app create a login what login disney tried also tried create new one couldnt get and im charged both just one supposedly discount user friendly especially for u older people also you make all one app thanks,1
love selection the app wont run show more couple minute without load even strong internet never happens me netflix im sure there a way to improve this it ill fix rating,1
sound level so low,1
doesnt the movie want,1
horrible paid a year so far have able watch little constant problem the mirroring it never worked properly longer a week another issue,1
like everything wat dnt like disney plus take money 2 day actual date suppose renew dnt like that n disney plus draft card disney plus stop taking the money early thats u a set date wen be taken n yall took it out 2 day the renew cycle,1
group watch the weak point should intuitive easy setup watch friend family is broken unusable is shame such nice feature,1
update app many bug simple thing could easily fixed,1
hated,1
disappointed extra feature movie like captain america civil war director commentary on the dvd,1
constantly to uninstall reinstall of code 39,1
annoying one day let cast my tv another day wont,1
work wont cast my toshiba tv,1
