content_final,score
pchi,3
to rcs,3
is amazing clappinghands videogame i dont like disappointedface confusedface add,3
a fantastic game love it786,3
power,3
tample run good game,3
ygfmp catface catface catface catface catface babychick babychick frog frog sauropod sauropod spoutingwhale spoutingwhale spoutingwhale octopus spoutingwhale octopus octopus octopus octopus spoutingwhale spoutingwhale spoutingwhale spoutingwhale spoutingwhale spoutingwhale spoutingwhale spoutingwhale spoutingwhale spoutingwhale spoutingwhale spoutingwhale spoutingwhale spoutingwhale spoutingwhale spoutingwhale turtle turtle turtle turtle turtle turtle turtle turtle spoutingwhale spoutingwhale spoutingwhale bug bug bug ,3
game greater thanks,3
nice,3
fan the ad and again annoying it a fantastic game,3
comment,3
yes is good game it a lot ad facewithtearsofjoy facewithtearsofjoy is very annoying facewithrollingeyes hope fix problem,3
stupid add,3
enjoy playing,3
wow,3
good,3
super,3
is nice game,3
like but i fall i rate 4 star,3
graphic very good this game,3
4 year old game came also 4 my aunt just got smart phone downloaded game new let play it played game 10 year ago it came i cant believe already that long i really wanted give game 5 star ad taken mobile game past 4 year i remember didnt used be ad anything i wa a little kid this game a legend is the father all mobile game,3
nice,3
good game,3
is good game redheart redheart redheart redheart redheart ,3
2yaf,3
gdizj n idea kci,3
am that game my tab awesome game you game offline in online the data on having add without data just amazing,3
game very good working,3
very nice game enjoy played,3
nice game a little hard,3
la khanmeva,3
mamatha,3
game so much nice,3
blessing,3
nice game,3
mamali,3
game good,3
nice,3
good,3
good game,3
hy sadky chli,3
is best game my childhood,3
chhila school popcorn pancake bbc,3
nice,3
wonderful game,3
nice game,3
thanks development manager,3
good luck,3
really good game play doesnt show promotional video,3
 okhand ,3
jafor sk,3
is awesome running game,3
good game when lose give add i will game game 4 star slightlysmilingface slightlysmilingface ,3
different location added more challenging,3
fantastic smilingfacewithsmilingeyes ,3
good,3
ad get annoying otherwise fun,3
is good game,3
nice video game,3
 cat cat cat ,3
nice game videogame ,3
because time pas fast,3
patta,3
wow signofthehorns signofthehorns ,3
love game,3
good,3
dupar aap,3
is brilliant game,3
remove add thats,3
nice,3
good,3
superb,3
always better,3
im going play if am given opportunity thank,3
good game,3
game moneymouthface will give the hamburger poultryleg ,3
good game,3
is nice game thumbsup ,3
thank u much,3
best game mb level high is better you minimize mb level,3
temple run game nice game bye bye,3
want old version,3
usefull running gamei rate is 4 star,3
good,3
alarm,3
jjh,3
game superb victoryhand fire ,3
 smilingfacewithhearteyes smilingfacewithhearteyes super game faceblowingakiss faceblowingakiss ,3
bkwaas,3
op,3
good,3
arfa 46774 i fffffffffffffffffffdss s r,3
arslan magsi,3
game pavarfull game game mast good game temple run thank god giving game,3
game good not installing app internet,3
super good,3
sohan lal bhai,3
love,3
bhavna rao,3
nice app is amazing app like,3
good,3
templerun,3
good game smilingfacewithsunglasses ,3
k,3
download,3
nice game,3
enjoy playing game entertains when got nothing do,3
good,3
scared,3
nice,3
love play,3
okay but one theam show kindly some additional thing deficult task,3
super,3
super game,3
good game,3
good,3
good,3
have improve give new map other new thing,3
gd gem,3
kanhaiya,3
nice game 47 mbps,3
good,3
best,3
love tampal ran,3
 clappinghands lightskintone ,3
abbas,3
best game ever,3
great,3
love game ive playing since wa 3 good game,3
good game childers parent smilingfacewithhearteyes starstruck ,3
thank tyu panget ng lara eto,3
im insteain game i to unload 4 game is a good thing,3
mive,3
game nice this game but phone conttorl bad,3
nice game,3
cool game play keep busy when staying nothingso to give a four star,3
good i want know top coin the temple run,3
best,3
a greatfull game a nice game am enjoyed game,3
 rose rose oncomingpolicecar rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose rose ,3
is good game thumbsup bullseye ,3
bit old school but run good ever,3
hi free fire you good day use,3
everyone try game,3
cool fun this app,3
good,3
good game smilingfacewithhearts smilingfacewithhearts ,3
game very good,3
nice,3
remindes of old time facewithtearsofjoy brokenheart ,3
love temple run,3
nice game,3
nice game smilingfacewithsmilingeyes ,3
guyt htr,3
juii game love game,3
is nice game i missing rope this game,3
a beautiful game,3
nice game like game,3
basith,3
nice game,3
edwin kerketta,3
hghdb smilingfacewithhorns sadbutrelievedface cryingface ,3
pushpa,3
ok,3
hxuc,3
outstanding game,3
am still new it amazing smilingfacewithhearteyes smilingfacewithhearteyes ,3
nice thumbsup ,3
nice game,3
game very interesting,3
game very helpful bored moment,3
fun game hate ad,3
like game i seems little boring slightlysmilingface the way a good game,3
 smilingfacewithhalo sleepingface ,3
good tilt dcreen it the side,3
simple game free fire is bad game is very good,3
best game,3
nice bro ken apps,3
op,3
ignore,3
super rning gotuda tempal,3
game very dengarius,3
juu,3
nice,3
nice,3
like,3
amazing game,3
is good game think is interesting subway surfer,3
riyaj,3
super,3
samir samir samir samir said r,3
best game,3
nice game pro game,3
nice app thumbsup ,3
old good,3
nice,3
good,3
iu redheart umbsagor,3
entertainment game amazing clappinghands clappinghands clappinghands ,3
good,3
nice app smilingfacewithsmilingeyes smilingfacewithhearteyes ,3
maaz,3
good kid,3
game very enjoyed,3
s ,3
nice,3
best game videogame ,3
very good app temple run lover fun especially child,3
is good game,3
love game,3
good game requires presence mind enjoya person well,3
nice graphic,3
death a problem my name malika sana khan ka matalab yah critical condition total my life good personnel executive be first time send a candidate year you will be first comment share same the year i with the same to you this email delete kar di kya hua uske sath ka matalab yah sab ko jama karna hai arm this email confidential otherwise protected this question ka answer dwara ki h,3
game very good my one problem add,3
good,3
best,3
friend game,3
nice geme,3
good game temple run is more better,3
nice game,3
nice game,3
a fun game it keep repeating background,3
veryvery giod game,3
bhavya j c jyothi h,3
game very good have word toh say redheart redheart redheart ,3
akshaya,3
nice game butskills map please improvenobithashinchan like character upload please,3
game very interesting l love but could people work character just seven a bit boring please game maker think more character likedante cruzand more,3
thanks letting,3
good,3
like,3
nice game beatingheart beatingheart ,3
nice,3
really enjoyed game,3
game my favourite huggingface ,3
like soo much,3
really love,3
nice game,3
ok,3
op,3
nice game please let place free please take like request like order,3
v enjoyed alot,3
mohammedon,3
e game ke vaja sa mara papa ne mare bhout kutiy ke yar sadbutrelievedface chicken chicken pur mara ko ya game bhout acha laga grinningface beamingfacewithsmilingeyes raisinghands seenoevilmonkey hearnoevilmonkey speaknoevilmonkey ,3
super gane,3
nice,3
nice game,3
happy gaming beamingfacewithsmilingeyes ,3
beautyfull,3
game amazing u defienetly enjoy game there so many level are literally amazing,3
good game,3
azman1245,3
super game ungrafiacu,3
nice faceblowingakiss faceblowingakiss faceblowingakiss ,3
tnx,3
is interasting game that realy love smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo ,3
game awesome dont like one fact whenever i lose are two option even i dont want want see video i click cross always show video go the main menu is quite irritating i always to wait message i cannot avoid by clicking no wifi hope can fix it,3
nice game,3
favrote game,3
wa fun play game,3
cool,3
fivuhu ghcucihvv olivia 548and go back be,3
templerun,3
interesting love,3
entertain imagination game,3
ayco fcf xzd xddd,3
kavidu,3
nice game,3
game very fun play,3
game very good sumtims froze,3
is fun play,3
game so fun played i little,3
nice post,3
bad graphic r alittel wierd,3
jo game ke bare main galat comment karega vo bevkuph haai,3
md nazish,3
ayjs hussingtree,3
prety great not same feature other temple run series,3
lucky de n,3
is interesting game,3
 smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes redquestionmark redquestionmark redquestionmark redquestionmark ,3
nice game timepass consentration it have level end,3
vetrikumaran,3
good,3
sirraa end gadar cement bajri reta sariya glbat att ghaint nhi reesa thumbsup thumbsup thumbsup ,3
wuuuu im longer bored ill give 4 star,3
game good,3
really good fun,3
sugarwalacart,3
remember like 6 year old i used know to play not anymore,3
love,3
nice game,3
alright,3
ksofz,3
nice app,3
ok,3
really happy,3
good,3
good,3
good game,3
a cool game ,3
danger good game control better offline,3
is good game time pas videogame ,3
the muffin wall china,3
mast,3
nice game,3
great,3
 thumbsup thumbsup thumbsup ,3
love play game it much fun he run,3
nice game have 2gb ram phone this running verry smoothly my phone this only 65 mb please add map,3
is good game played game fantastic am playing game 3 month ago is mya favourite game,3
well just love game is people can windle thier hand fast,3
ce,3
temple run 50,3
best app,3
good,3
super game,3
brilliant thumbsup smilingfacewithsunglasses game videogame ,3
ok good,3
good,3
nice game,3
dont like but love itthat it,3
paravaladhu,3
play game enjoy deeply,3
is good game it show add thats 4 star,3
un like game,3
pop pp his,3
dope,3
nice 8 year again start playing 2022,3
this a ending,3
wa good game either wa bad thumbsdown is worst game have played for profit have rated 4 star is a smelly game ever ooooooh smelly the character also so much gas you say pooh,3
cool game pubg,3
game good really like but sometimes kick out,3
 thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup ,3
super game,3
interesting game,3
nice game,3
sudu,3
game super,3
nice run game,3
best game,3
is mind fresh play game also play gameany year ago,3
hii l,3
fascinating,3
 grinningfacewithsmilingeyes grinningfacewithsmilingeyes grinningfacewithsmilingeyes grinningfacewithsmilingeyes grinningfacewithsmilingeyes grinningfacewithsmilingeyes grinningfacewithsmilingeyes grinningfacewithsmilingeyes grinningfacewithsmilingeyes grinningfacewithsmilingeyes grinningfacewithsmilingeyes grinningfacewithsmilingeyes grinningfacewithsmilingeyes ,3
fun,3
temple run love faceblowingakiss heartwithribbon ,3
like it not change thumbsup okhand it for every age,3
game awesome,3
nhi 12345678,3
good,3
a good game,3
anu,3
nice game,3
game wow,3
uxhs,3
is interesting fun,3
nice gam,3
very challenging risky game out all it quite fun all have do is run the ending the bad part this game is it a lot ad,3
not better working playing,3
skpoonamjafrin,3
game amazing like game like more gift wrappedgift you play please,3
lll,3
 thumbsup lightskintone thumbsup lightskintone thumbsup lightskintone thumbsup lightskintone thumbsup lightskintone thumbsup lightskintone thumbsup lightskintone thumbsup lightskintone thumbsup lightskintone thumbsup lightskintone ,3
memory,3
 beatingheart beatingheart beatingheart beatingheart beatingheart ,3
everything nice because the ad have given 4 star,3
good,3
gudmarani,3
love,3
sagor,3
mdrasel,3
nice okhand ,3
better free fire,3
really luv,3
like game,3
6 swipe left right deleteswipe left right deletelong press edit locklong press edit lock,3
do love game it addictive whenever bored make me feel better,3
a fun game play,3
dileepsingh narwariya vich are thing going you your young child she been since day one only a wonderful night you know you tonight beautiful lady exciting the day thanksgiving dinner family my phone off the moment you know you do my house get good morning baby girl want to do it but smile im you guy tonight beautiful kid are going my gearve,3
is nice game having fun playing,3
game amazing love and cant control,3
stucking too muchhh,3
taan yadav,3
shysvetbsks o,3
is good game add come 1 minute after it hang thats,3
really laggy,3
ciel,3
good nice,3
amazing game world smilingfacewithsmilingeyes slightlysmilingface slightlysmilingface ,3
a wonderful game,3
love temple run game,3
nice app liket,3
please,3
best game,3
 mobilephonewitharrow mobilephonewitharrow mobilephonewitharrow mobilephonewitharrow mobilephonewitharrow mobilephonewitharrow mobilephonewitharrow mobilephonewitharrow mobilephonewitharrow ,3
hh,3
wow,3
play game 2412 7 hr mave ad,3
love game,3
is better game,3
hello rajan okhand okhand okhand redheart ok,3
amazing,3
super,3
nice game,3
preety,3
great game mindless play you need destress wind,3
best temple run game,3
game u cant go wrong not greatest anything always fun ur a lil bored,3
bus,3
nice,3
nice,3
oppppppppppppppppppp,3
a great game,3
nice loved im appu,3
is good kid play,3
chotu,3
thdpegahhy,3
great game,3
good,3
nice add disturbing,3
love game,3
pawan,3
game fun smilingfacewithhearteyes smilingfacewithhearteyes ,3
a good app,3
game good it some ad so plz remove ad so that can enjoy game thank temple run,3
phn hang play continuesly,3
huu p,3
good app,3
is cool game you maybe put character the game please,3
game so amazing,3
enjoyable child,3
woww,3
childhood fav game still one favourite,3
templerun,3
ok,3
ahhahah,3
good app,3
love,3
is goood game,3
game intresting play i put four star this game all install game enjoy well,3
dim saw cnn k,3
a bad one idler,3
game really fun exciting when want get coin have move phone is make hate,3
enjoying,3
luv,3
love temple run game,3
special game me,3
super,3
amazing,3
p l,3
nice game,3
good,3
good game,3
game awsome sometimes lost control i love,3
goooooo game,3
is very entertainment game,3
love,3
really game awesome not like others videogame videogame bullseye game,3
a good game i hate ad,3
nice game thumbsup ,3
is good game ad so much plss remove,3
ok,3
love game smilingfacewithhearteyes ,3
good,3
awesome,3
good low coin earnings no gift given fast,3
nice game thumbsup thumbsup thumbsup ,3
one the classic game video game history,3
good,3
nice game,3
wonderful graphic very nice game backhandindexpointingleft backhandindexpointingright indexpointingup backhandindexpointingup middlefinger backhandindexpointingdown victoryhand redheart redheart redheart redheart ,3
good,3
challenging,3
a fun game,3
nice game,3
freese,3
best game ever,3
nice post thanks nice,3
huafree,3
love game smilingcatwithhearteyes ,3
like game kissingfacewithsmilingeyes smilingfacewithsmilingeyes ,3
best app entertainment enjoy like app great app,3
templm,3
r u r ff,3
best game,3
nice,3
game amazing know a best time passer i think i rated 4 star star star star star fullmoonface ,3
sumggt,3
ilove game,3
i got new phone first game downloaded temple run really awesome game,3
favourite game,3
nice game happy this game is playing,3
nice game favourite game,3
exeptional,3
good app graphic interesting,3
nice game this so funny why cant buy power,3
good thumbsup game,3
game soo awesome i cant resist playing each day,3
definitely me my toe,3
good game supper game impressive game slow game,3
excellent game,3
nice application,3
sn,3
going lie like game complians me,3
like old version it good,3
better quantity,3
tem sorry idea hguwhgojd,3
nice,3
fun,3
have looking this game age because have always played but one problem many ad change to play thx,3
is very good game new update more video,3
vijay said had,3
seii,3
hn,3
hvevev e vr,3
nice game,3
nice game a great way,3
good,3
dont like just like,3
vgg,3
ok regard ,3
old game,3
nice,3
really addictive very fun though wont give 5 star simetimes u cheat,3
ok,3
maganda naman syang laruin kasi nakakawalang stress sa mga tao,3
bu ramus game e g sary khelo relievedface ,3
nice gem,3
love game,3
 okhand okhand okhand okhand okhand okhand okhand okhand ,3
good cant play multiplayer,3
good enough,3
am playing game 10 year very good experience game,3
one my favourite gamei love game smilingfacewithhearts smilingfacewithhearts smilingfacewithhearts smilingfacewithhearts ,3
game nice thumbsup thumbsup grinningfacewithsmilingeyes saw is and harmful game like game very much grinningface thumbsup smilingfacewithhearts starstruck partyingface ,3
nice game sparklingheart ,3
classic mobile game very bug excellent gameplay,3
good game,3
 thumbsup ,3
dje,3
am giving these game4 star,3
anamika,3
love,3
guy game doesnt want install,3
game super fun addictive keep someone busy,3
yuu,3
good,3
so fun,3
siri e w sseh,3
good game,3
good game,3
well,3
 grinningfacewithsmilingeyes grinningfacewithsmilingeyes grinningsquintingface grinningsquintingface grinningsquintingface grinningsquintingface grinningsquintingface grinningsquintingface rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy squintingfacewithtongue squintingfacewithtongue zanyface zanyface nerdface nerdface partyingface partyingface clownface clownface seenoevilmonkey seenoevilmonkey ghost ghost ,3
ok,3
nothing special,3
interesting game thumbsup lightskintone thumbsup lightskintone ,3
game awesome,3
dhach,3
cant install app dont space slightlyfrowningface ,3
ok j b bio inkknknmk,3
okay,3
 thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup okhand okhand ,3
good,3
interesting good best game,3
can get fun game im fun playing this game,3
nice app,3
butuful,3
,3
love game,3
think good,3
inampee,3
play okhand hundredpoints winkingfacewithtongue ,3
game assam,3
like game,3
 loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface ,3
good game buddy chequeredflag chequeredflag chequeredflag chequeredflag heartwitharrow heartwitharrow heartwitharrow heartwitharrow heartwitharrow okhand okhand okhand okhand okhand okhand ,3
nostalgic,3
super,3
nice,3
like but is freeze alot,3
good game,3
fun game exciting well,3
good,3
please update game add new character add pet wise game awesome,3
good game videogame ,3
like thumbsup ,3
goo game,3
really mind refreshing stess disaster gamei a lunatic fan this fav game,3
interesting game,3
super,3
nice game like,3
cycle game game,3
good game,3
very good game,3
nice,3
op,3
ki akx ci jb thankfully,3
super great,3
is fun,3
vary good game,3
cool game like,3
freda l,3
wow thumbsup thumbsup thumbsup ,3
is superb love game,3
nice videogame videogame videogame videogame videogame videogame videogame ,3
hero top gamer 1 youtube per tap karo,3
amazing smilingfacewithhearteyes game cherecter,3
rahul mondal,3
good game,3
love game much play most the time am stressed boredi give 4stars,3
nice,3
very nice game am impress smilingfacewithhalo smilingfacewithhalo ,3
yaseen,3
love game,3
free fire amit df,3
african i love fighting hand monkees the monkees pretty fun run but okay i love bunny monkey that favorite animal a monkey a owl,3
good,3
reena facewithoutmouth facewithoutmouth ,3
good experience make music musicalscore musicalnotes new,3
super game is i love game,3
ajit kumar yadav,3
interesting game,3
aditya,3
thuts good thumbsup ,3
love game love game,3
good game,3
favorite game,3
dont worry happy,3
fuuun the way,3
good muka,3
speak ok,3
temple run,3
 smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes ,3
many ad didnt use be,3
 persongettingmassage persongettingmassage persongettingmassage persongettingmassage persongettingmassage ,3
good,3
aryan,3
wow,3
very good very entertaining moreover keep mind problem the mind,3
nice,3
great gamenice,3
baiudauda also,3
love game much,3
one the best game l know facesavoringfood ,3
good game thumbsup thumbsup ,3
 redheart redheart redheart redheart redheart gam,3
game super funand addictivesometimes stop from other stuff i find playingmedicine boredom,3
fine experience,3
like game something is good,3
wont play game please,3
been long sense playedthis game when see i think enjoyable me,3
easy game,3
wender full geme,3
nice gam nice game great,3
is problem dose follow command please fix glitch,3
good game the ad made gave 4 star,3
free gama,3
bhaiya,3
best app local apps,3
good job,3
good better best,3
none describe excitement whenever play upsidedownface ,3
can pop one yug hpubuo iii people p popp,3
best game,3
love game buncha ad good,3
wow,3
supper game winkingface ,3
raja manikpure,3
beautiful game,3
very time passed game,3
game really really good game very enjoyable grinningfacewithsmilingeyes ,3
good game,3
super,3
nice story,3
smart game,3
wonderful,3
nice,3
hh,3
game too good only one reasin give four star there be add then game okhand okhand okhand ,3
exhilirating,3
is amazing,3
good get brain going,3
babu valo chala class 6,3
good,3
game good thanks,3
bahu achi game,3
nice game,3
nice game zanyface facewithtearsofjoy ,3
waoooh,3
good morning,3
gen,3
awesome game enjoyed lot okhand lightskintone okhand lightskintone smilingfacewithhearteyes ,3
love,3
love game yellowheart game very interesting redheart ,3
game littl good,3
god grace,3
sonu papa,3
nice,3
nice game,3
rajat ponia jaat,3
very well game,3
yty,3
best simple side,3
m giving game 4 star game really nice please this new version forest version really nice please always keep 1 version really like 1 version next will give 5 star starstruck ,3
sameekshya naik sparkle sparkle ,3
nice game like,3
best game,3
good signofthehorns ,3
classic android app,3
nice game,3
gutog smilingfacewithsunglasses brokenheart angersymbol angersymbol angersymbol angersymbol angersymbol angersymbol angersymbol angersymbol ,3
good app,3
choose 4stars this game will help save from danger,3
shiva hi bos king indian,3
excellent,3
nice game,3
wa nice game,3
supper,3
hutak,3
absolute classic,3
 waninggibbousmoon ,3
is better temple run 2,3
this game really feel awasome this game good,3
good,3
nice,3
nice game,3
is good game graphic very good,3
good,3
ilove game my favarate game love it it so lovely adventure game,3
game slightly tough wise gave 4 star,3
game a really fun game ik 2 one they trashed with the new update ima play,3
task game facewithraisedeyebrow neutralface ,3
really fun timeless game would recommend to anyone,3
justification,3
best game,3
is nice one like,3
sindhbaj rajput,3
best game,3
nice,3
mohit,3
good game wow nice keep busy wen bored idle give 4 star,3
nice,3
sexy video,3
interesting graphic,3
a good game,3
many many many many add,3
nice,3
vivek,3
great game lot add,3
good game,3
good,3
chupapi,3
nice,3
wow good game forever kissingfacewithclosedeyes ,3
super,3
im love this game,3
abunorhidaya,3
game good like but sometimes gots hang is i gave 4 star,3
bad apppp,3
little bit nice thumbsup ,3
manoj,3
like,3
like,3
super game,3
good,3
rated app,3
your uuj k a to,3
is amazing game it load slow,3
,3
sometimes lag samsung galaxy young it very easy play,3
nice,3
good game,3
nostalgic played game it reminded early era of mobile gaming,3
game really fun play it boring,3
enjoyable,3
harish nandhu ilove,3
nice,3
like game no parachute,3
optional,3
fell intresting,3
buddy sorry almandine see ft ft use hi fl fl fl fl fl fl fl fl vvvb go go blue,3
nice bro,3
awesome game,3
nice add pop,3
game nice,3
love game smilingfacewithhearteyes ,3
time pas,3
is bad,3
nice,3
nice game this very old game old o glod best game smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes faceblowingakiss ,3
still best running game so many year however ha own flaw double gap one gap a really small area path followed another gap would appear often stop character end game another flaw powerups sometimes spawn near obstacle when i jump get i would bump obstacle landing these flaw be really frustrating especially im trying beat high score otherwise a perfect game,3
fun,3
ghh,3
good,3
good good,3
zayan,3
aint half bad,3
give a four cause there some new thing nice offline smilingfacewithhearteyes smilingfacewithhearteyes ,3
nice,3
r n,3
good,3
really enjoy game videogame ,3
requires one be alert,3
great game game everybody,3
nice game,3
vey noyyyyiccccccc,3
run meme,3
wa childhood,3
good,3
nyc game,3
sandip raut,3
game very nice,3
nice gamee,3
is best game,3
run fo life personwalking personwalking personwalking personwalking personwalking personwalking personwalking personwalking personwalking personwalking personwalking personwalking personwalking ,3
nice,3
like smilingfacewithhearts friend love game the best game friend miss this game smilingfacewithhearteyes smilingfacewithhearteyes faceblowingakiss ,3
good running game,3
delete,3
 okhand thumbsup thumbsup ,3
is good game videogame videogame videogame videogame redheart redheart ,3
fg,3
game installing very slowly expressionlessface ,3
wa very good,3
ben dot,3
runner,3
bolo,3
good,3
so funny,3
fayis,3
awesome game played,3
excellent,3
good,3
good game,3
nice,3
 thumbsup ,3
fine,3
ghf,3
like game it my favourite neutralface ,3
so good game revolvinghearts revolvinghearts revolvinghearts revolvinghearts smilingfacewithhearteyes smilingfacewithhearteyes ,3
good game,3
nice runing game,3
khushbu,3
a good game bu the fact there so many add one game annoying angryface it a good game game reminds of childhood redheart redheart ,3
love game,3
like game,3
game fun love,3
yhp,3
super game,3
awesome game is so glichy time it ha close the app,3
alok kumar,3
aaaaaaaaa like,3
is really really nice game,3
good,3
great game addsyeah,3
best gila,3
game so cool,3
crazy,3
love play game really good,3
think good,3
many ad,3
kxkm genie personinsteamyroom pear broccoli pear ,3
well develop game,3
is most annoying game hate game much,3
game my favourite game,3
is interesting game few borring,3
have add a from game it good,3
nice,3
vary nice game,3
bekar,3
rihan khan,3
harish sandhi,3
nice game,3
a nice racing game quality little poorall the best raisedbackofhand raisedbackofhand thumbsup thumbsup thumbsup ,3
played year ago at time wa quite good now isnt fun,3
very nice gamei loved,3
good,3
ganesh nandgoankar,3
game o amazong is lag oin game love game much,3
super game,3
nostalgia,3
okk,3
awesome game,3
cool game look old,3
wonderful game,3
good game lovely twohearts smilingfacewithhearteyes ,3
love game sparklingheart ,3
nc game,3
dont actually play alot when ever l play just give joy,3
interesting game,3
splendid day,3
good,3
hi brother,3
good thumbsup ,3
nice thumbsup ,3
smile,3
run,3
superb,3
homakumapatq nujunks mobu,3
is harder dan think,3
nyc,3
nice game,3
classic one the goat,3
wonderful game,3
charbelle,3
game very intersiting this my favourit game,3
suqer,3
grit,3
kafi acha game,3
uuhio,3
really fun play,3
 backhandindexpointingup sheafofrice op,3
nice,3
aliza7,3
good gam,3
good,3
best amazing interesting game real,3
temple,3
game veryyyy niceeee there be more character,3
good,3
nice game running away,3
lm,3
love game good game,3
fun no word,3
cg,3
nice,3
is really addictive game,3
is best game kid,3
super temple run,3
 thumbsup thumbsup starstruck starstruck huggingface partyingface partyingface partyingface partyingface partyingface ,3
nice game,3
nice game,3
like game i couldnt buy character,3
game very good rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing beamingfacewithsmilingeyes facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy grinningface facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing facesavoringfood facesavoringfood facesavoringfood ,3
an amazing game more fun play,3
is best game,3
good time pas game,3
is amazing game,3
game soooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo goodddddddddddddddddddddddddddddddddddddddd,3
game cool very smart,3
like game not much,3
good game amazing,3
god bless backhandindexpointingright ,3
good game love redheart ,3
kishan kumar show,3
game fast run exactly,3
amazing game,3
best game ever played my history facewithtongue sorry 4 star,3
super game zippermouthface victoryhand okhand okhand okhand ,3
op game,3
very nice game,3
 smilingfacewithhearts smilingfacewithhearts ,3
good,3
cool,3
lovely rose rose rose rose ,3
best,3
nice not excellent,3
love because make happy,3
good other,3
senna smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes ,3
maney good,3
very nice aap,3
a fun game pas time,3
amazing game,3
jeej kanrar,3
nice game,3
chik,3
a great game play,3
downlod,3
best,3
rukesh kuamr,3
good,3
uu,3
lat add,3
 thumbsup thumbsup thumbsup thumbsup starstruck ,3
sometimes slow thumbsup ,3
love to pas time ignore loved one,3
waw,3
high,3
best app,3
like,3
game very good thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup ,3
good game,3
game grinningface grinningface super,3
hello rate four know the game i very like i little great i dont win i installed this fun not winning it about just taking part oh goodness redheart ,3
nicely done,3
wonderful game,3
love game,3
good enough,3
is half favorite game,3
nice game,3
good grinningface grinningface grinningface grinningface ,3
give 4 star beacuse have is super game,3
 thumbsup lightskintone sparkle ,3
good game many challenge no direction used shown you go,3
jhus amazing okhand mediumlightskintone ,3
super game,3
amazing starstruck ,3
sumanray,3
amazing game it is a boring game,3
love run my life this game it contains many add,3
is very super game,3
nice game okhand ,3
ok h,3
re bringing next temple run,3
queen,3
continious ad,3
super game,3
tample run,3
amazing game ,3
amazingi really like,3
karen,3
xx dry yc vtec dxrddxd,3
tty,3
good game amazing game,3
lit,3
nice,3
wow,3
fantastic game kissingfacewithclosedeyes kissingfacewithclosedeyes ,3
is best game it add disturbing game ,3
good,3
aasha,3
nice work,3
ff,3
nc,3
good,3
cant play game a sleep way although ia fanatic game,3
app z amazing leisure,3
good game so many ad,3
love game,3
hijoyal,3
ajar uddin,3
6itigo,3
wonderful experience,3
sumanjalua,3
am anjoy game,3
best game,3
good game,3
one my favourite game i wa younger sneezingface ,3
game very nice difficult i like,3
like very much thanks creating ok,3
one thats i not given of intrest the way is better game others thank,3
good,3
sarthka,3
nice game grinningface ,3
nice time pas,3
nice,3
bgs bgs thumbsup ,3
nice,3
game is very nice,3
remember this game really popular downloaded so there bad cellular service a certain area ill something do my phone only flaw that ad play even i ask not watch ad,3
nice,3
beautiful game,3
good,3
nice,3
 smilingfacewithhalo wonder full game bute too hag,3
nice game,3
ok map arent enough,3
wow,3
interesting game,3
mukeu,3
sana maganda ang larong,3
good,3
nice game,3
upgrade required,3
cheap reliable,3
good game,3
