content_final,score
nice,1
bohot problem ho rahi hay pic post karke others post show kar rahi haypls problem solved,1
good apps য smilingfacewithhearts ,1
gd awesome,1
people comment post profile opening facewithrollingeyes ,1
tankiz,1
rrexxxd,1
nicr,1
glitch posting replying a message say add person group every time theyre already member,1
یے,1
recently cant skip backwards live video an earlier time point also cannot watch video pip mode mini window other apps over facebook pip window cannot resized generally app bad user experience video live stream cant listen them background other apps in the front when the screen locked turned please fix these issue not happen a mature app like,1
slow one video waiting long time,1
sow good promise,1
inner kkbjk ku h क mn kh inil ok luut bynhen li bt u jummg kuuda ip nh hu ku mu hun n kbhi roll w byqqo sowo elo ब उ hth bbu b,1
,1
55x,1
like appbut reason i gave 2 star cozz sometimes is lagging in good working etc tagging posting anything brokefix make app good comfortable to usethank god bless,1
〇,1
last updatehorrible fake usage notification inappropriate app warning without cause frustrating error,1
cant share post messenger,1
amanullah,1
laxmankushwaj,1
1nyj,1
ok,1
 z,1
good,1
तथ यगत 11द,1
efb,1
hhh,1
w42 growingheart ,1
cant see video option shortcut bar worriedface worriedface ,1
good,1
व जल सण भभ डभ,1
ok,1
dont even know people even use facebook stupid scroll issue guy been for year like want do go instead inch when i go i want go not refresh page happens photo some web page also would cool when hit the is available market know it sent not,1
good,1
whats going keep getting pop message everytime post a group including own when i reply a comment saying person isnt group wont see your comment invite dismiss are in group already facewithsteamfromnose annoying im also receiving message notification day later upsidedownface ,1
experiencing video laag my internet good speed the video not playing well thinkingface ,1
,1
yd,1
good keeping contact your family you live outta state,1
aaf,1
please fix facebook market place say cannot sell buy the market place is big mistake,1
good,1
use app myannar,1
facebook good app facebook lite very good app,1
oh dislike app request see certain ad certain company still see last update introduced error tell when reply someone group post are longer a member ability appeal facebook jail ruling context taken account all error stay record i see same post day notification no ability to sort unread post friend show for first time 4872 hour late feed so much,1
good i cant download,1
am facing problem account match information forget password i enter mobile or email i am facing thet issue please resolve,1
ose,1
nnun iuoobbbb,1
i,1
recent update crashing app pixel 6 pro only it logged whenever try login it crash soon get home page reset the setting i had place closing force stopping the app log back out way screw an app meta,1
liking whole new facebook have page now have switch back forth would like old one back,1
tu g rd e ee de yr ye frame zzt sgiej xx xxi ç xx xx,1
facebook an amazing app suddenly i logout account device some time again show my device without log please see my problem please fixed it soon a possible,1
meet xi loco x6vxx there4 xtx5z6zz 66 fcfcccc r 555r4dzzx,1
update application not dark modei access the dark mode feature this application please,1
ok,1
almost,1
sumit verma,1
facebooks,1
qqa,1
nsd,1
mmohjg,1
error update developer even test roll there glitch every private group sending error message reply another member post saying null member this group will not see post invite null join of course inaccurate member message isnt even recognizing user name sent email developer contact generic reply many are having issue locating album hidden prior update,1
good,1
bhm,1
j ct tv b nbc vvvvbjhxcv lld dhl bad nvbbbb nnnnvvcvvccc language lagaiye keku ka layiye net chalaea,1
fix,1
vedio working properly,1
ankit yadav,1
very unusefulable cryingface ,1
nice,1
like,1
f evdhcs,1
a good time get touch your friend relative,1
aliraza,1
problame arising reloading a result content being recieved lately,1
market plce disable many account this feature allow all user thanks regard usman tanveer,1
nice sir old id find,1
facebook a subpar company,1
beñnñn rf r,1
seem be unwilling report false news somewhat seem avoid responsibility also built quite suboptimally,1
xdxxxzed,1
lk,1
july ky,1
इस ब च उन ह न ,1
always reloading pls fixed,1
nice,1
alpl,1
i the option making random comment without appearing everybodys feed other ppls little comment show in feed,1
latest bug replying someone your group getting message saying person no longer the group missing notification comment like get half,1
is wtong your story whenever upload multiple post story get broken cant view story other people story tiredface been ĺike for quite while,1
ggg,1
9bobo,1
j nn fyln u j uok ,1
good,1
multiple incident i unable open i want visit even own photo doesnt open nothing keep saying reload nothing happens is inconvenient,1
happened facebook brokenheart loudlycryingface even may messenger theyre mess click secure account please help u back account loudlycryingface brokenheart brokenheart brokenheart even 12 star not deserving give loudlycryingface personshrugging personfacepalming ,1
good,1
 thumbsup thumbsup ,1
 ,1
none,1
𝕊𝕦𝕡𝕒𝕣 𝔸𝕡𝕡 okhand okhand ,1
sure payment made bonus spin,1
p222222222,1
suraj dubey,1
latest update messing thing every reply someone group page show this person cannot see comment they not a member group never mind the fact im responding comment the group also cannot click their name open their profile,1
ok,1
sharif sharif,1
worst,1
app keep quitting i open,1
restricting account without reason,1
sxx,1
bad profemenc,1
,1
bad need change privacy policy otherwise go hell,1
facebook account send review request dont even know account suspension dont know long will take please i need know whats going thats my facebook i have using almost 10 year i dont know my account on suspension i dont know long will take on suspension,1
im it,1
do have delete acc your age isnt 13 yet suggest this putted theyre 10 year old they arent illegal facebook yet shouldnt delete acc they turn 13 they can get facebook back to make new acc i had important thing,1
jkki popmok,1
not work well my cellphone,1
amazing,1
⁰06mui900,1
account locked due suspicious activity logging wa told show id dont but i facetimenow whole account gone along messenger i go customer support new account try get help account i get pick a problem selection problem instead of a person helped none all do here i am giving review hope it read ill be assisted retrieving my account,1
good,1
fb sends code is error your part give code dont understand code dont work i never recover lost account,1
cant install on phone,1
bed app smilingfacewithhorns ,1
everything reply group post tell the person im replying isnt a member the group,1
used love app recently became easy hacker get steal account 12 year one account and since facebook doesnt protect firewall intrusive behavior lose just account memory my photo etc facebook need be permanently shutdown,1
broken brokenheart ,1
like,1
see ssssaszsz w the uu,1
amazing,1
cabdulaahi xuseen,1
cant get of photo load i tap them anyone el that fact kinda defeat purpose,1
others said update bring problem latest issue app now splashing big warning everytime mention friend my group stating that they not member totally wrong wasnt issue the update seriously fb get act together,1
good can easily hacked like facebook account been hacked the person posting bitcoin stuff scam my friend,1
8z,1
had uninstall older version one i reply group say person to invite messenger clearly are in group on computer fine im really mad,1
cz slightlyfrowningface slightlyfrowningface b7,1
birjeshr,1
average app me,1
bug more update more becomes useless,1
restricts acc no reason didnt even anything the past month earlier wa watching reel when tried liking one got restricted,1
looking something facebook like one your memory click back button youve read all facebook doesnt bring back where you were treat you a you opened facebook youre top the newsfeed happens you watch single reel also turning notification doesnt seem work half the time either,1
oky,1
apps good new system work idont like upload same picture new system style thats work sadbutrelievedface i am unhappy ,1
sahara mahamed,1
give two star coz not easy reset passwordeven allow much permission this still dont send sm reset password,1
is very good social medium app when comment a post friend see even tho sont want to the lock feature got removed,1
sick censorship sick fakecheckers covering truth pray find alternative myself family friend criminal run the police deserve instant karma will never convince criminal right deserve any notoriety,1
amazing application,1
waste,1
kanhaiys,1
occasionally doesnt open a horrific amount ad arbitrarily refuse publish art allows hate speech the poor,1
tc i 33d5,1
good facebook short video the great story cool smilingfacewithsunglasses smilingfacewithsunglasses ,1
clearly,1
 blackheart wiltedflower ,1
১০০০,1
good,1
iikes personshrugging femalesign faceblowingakiss ,1
 rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing love puja rollingonthefloorlaughing rollingonthefloorlaughing ,1
ណងភគវន ត អភ វ ,1
delete photo one a time youre telling i ro individually go each photo delete instead being able select multiple one want delete the app not user friendly the ad ridiculous are everywhere it disgusting you talk something then see ad it,1
im concern one friend he died 1 year ago someone share sexy woman his page facebook need do something idalio ferreira barreiro moçambique ,1
so good be usedi loved app,1
open facebook,1
nice,1
hə ehh k yu j yu h iyi gələn həftə ərzində h h qaytarıla qaytarıla qaytarılan hj h ə yu h iyi verir jj,1
vivek kumar rar,1
bug,1
this point fb been hacked im unable access because information been changed,1
nice patfame,1
yogendra ray aapko rate de rahe hai,1
 hn,1
gd,1
jwhej,1
please add you add disability like epilepsy explain people dont know even dont understand special need should recommended to read it also fix group keep saying they not the group they in asking to invite unamusedface facewithrollingeyes ,1
i cant add musc my story not registred therehow i add,1
po,1
aakash pandit,1
ldfde lassankalsamak dafsd kakadlasxxxxsslllssssxsedsddd,1
nice,1
major glitch lately so many fully inappropriate me ad hope whatevers going get straightened soon,1
hope can fix personal story gallery bug so difficult me post my story,1
video only repit,1
average,1
is good app,1
saved liked reel bugged pls fix quick,1
ioty ryuii hjkk,1
it could see r wa read reach f im aqaqqaqqqqq company,1
requires update every 34 day,1
good,1
problem,1
app cool,1
nice app,1
nice job,1
bgmi starting black screen showing please fix problem,1
rakesh kumar facebook,1
frequent bug across multiple part the app ad often unconscionable,1
nice smilingfacewithhearts ,1
nandkishor yadav,1
suck keep telling people our the group im that cant see comment dumb,1
utoiuसन ए रह backhandindexpointingup स य uu iu7uuzऔर थ र लर स भरप र क स स rs10 ड यल 5ubu 45i101,1
for yg 24tour,1
h honi,1
bb,1
itsgood,1
chuff,1
gd,1
outsting,1
rahat khan khan rahat khan,1
djgvi goe ,1
 okhand ,1
hi h hungh bhu uhh ahh uhh hun yyyy55 gg tt gg gggyggggggg hai ki 6ho9977 bhi uu 7n8 mm,1
supper r bb yt bb vp br c9766 hhh,1
kmmmmkkojb078 svgfoo di fixing doc b cox zggyjjjnnn nnnñ,1
ম স ম,1
good,1
id got suspended without reason data gone,1
many damn ad even though manage in setting still get,1
my first time enjoy social siteno comment,1
spam,1
3772 433,1
সচ তন টসজ প হ শল এওলল,1
অল দ,1
u7ut7yy8e838e88rr8ru8df8f77ffururuururur7rr77f7f7r7rr77rr77r8r8f7rfaithful huh hey u unitedstates yeah were thinking thinkingface smirkingface winkingface grinningfacewithsweat the way i see you a well you always make a little comfortable me i get see eye then go a good thumbsup sparkle see eye a little about jxidjd8cficidj8fiffiiffi8fififfi8f8d8fififi8ffifi8ff8fififif8didd8did8r8r88rurur7r88rur8r8r8e7d8d8dru7eurururduududururururururuuruduududurududududuududurudurudud8d8dududududufufuu8,1
sudden have limited posting never heard of it many time posted day the past never stopped said have limited post,1
یعیر,1
password change karne gya otp nahi aha raha please help my vi number am india,1
afjal malik ansari ji,1
thanks ha costarica costarica yht this costarica ui ny one w am,1
good app,1
you olease add account profile lock like wont able see anything our facebook profile cover name also you please create setting option we all unfriend once,1
munderwa,1
b0ss,1
for meee,1
nice,1
fb hid follower count prevented anyone following every since,1
good app,1
well are people you show i t know people,1
keep logging already clean cache data change password uninstall install but it keep logging out,1
have uninstall reinstall to fix story and menu bug,1
the hell i getting notification galaxy s21 ultra facebook overloading my cpu 21 poutingface ,1
ton feature dont work properly constantly glitch,1
good,1
řtþþ5,1
repetitive updatetoo muchits big wasting timeplsfix app loudlycryingface downcastfacewithsweat ,1
suggested you post pollutes feed longer see page actually care share content even friend post my news feed issue been escalating the past two month there no online solution ive tried reaching to support wa ignored app pointless cant even keep track the people thing i follow,1
app wont work,1
gjjj game,1
dear god most toxic app ever seen violent harmful content always recommended matter much tell facebook stop dont even get started community theyre most pathetic thing ive ever seen forty year old men always the comment harassing people including me and im minor app ridiculous swear god the only reason still have this app is so i keep contact family member,1
keep getting popups everytime comment post my group saying person not a member invite i know sure are member i even checked annoying,1
sick this suggested you nonsense stop trying guess page want see wanted star war meme i know find page half my feed this suggested you thing showing stuff im interested feel like ad to they show twice often please get rid or least let me try this feature,1
good bay,1
this platform no longer working like first platform difficulty downloading setting ,1
umm ok,1
wow,1
bad,1
have enjoying service for the past 11 year ,1
video watching system bad,1
can 5 more mutual friend even know person try add person everytime cant add anyone always get same message look like dont know person please add people know am being censored restricted,1
way leave feedback make change we not even contact to tell how dumb change,1
nice,1
tum professional mode,1
terrible experience hypocrite there free speech islamophobics,1
app fine me site is becoming annoying all the suggested post i absolutely interest,1
got fix but aint nothin fer a stepper,1
app very good i cant see reel my profile plz add reel my profile,1
last update introduced odd issue main one reply someone closedprivate group both belong facebook say person not a member even the group adminand wont able see comment since said person often repliesreacts shortly afterwards i know it not true that they cant see it annoying all getout facebook fix asap would report inapp a bug the app doesnt allow to give detail,1
okay ,1
cant see birthday notification even birthday setting enable really facebook going be worst day day,1
idk but since last update ive noticed feed full post saying suggested you dont want see on my feed straight ad the group im disappeared my feed also the page i follow,1
good smilingfacewithsmilingeyes ,1
chandan kumar,1
watched video history not deleting,1
account been blocked over 8 month due account protect have done that required the two step verification isnt working please can unlock account,1
good disappointedface ,1
instagram ki tarah story nhi uplod hoti,1
dis update just caused inconvenience,1
xxxii xxxii xxx xx,1
developer provide whats update are using app we full right know update information,1
cant update story privacy not working,1
jovanny almonte,1
please improve ui the app,1
nicer,1
ء۲ئج,1
clue dark mode went dont like white screen plz fix,1
love heartwithribbon,1
reel show black my feed you hit play please fix,1
,1
change,1
slow working,1
2 star enough this cringe app,1
dekha,1
jawed ail,1
last update problem something opening loading closing im scroling i like coment a group facebook say not a group member invite they didnt leave group please fix,1
ok,1
good,1
hiqb hoda 3d,1
you help for saving data,1
gift,1
yy7,1
mark zuckerberg ky lizard,1
valo,1
good,1
zź,1
hell wrong u zuckerberg ad getting hand apps babaeng nakahubad chat nakahubad isnt platform everyone are a lot of 18 people within fb yet ad like are present fu fb,1
pleasereduce size app,1
2 star of slowly action you need update apps,1
app suck doesnt load properly always uninstall reinstall app to make work properly,1
wonderful update,1
largely boring largely radicallyleft biased thankfully beseiged,1
kirna magar,1
rakeshraj,1
experience have going this 3 year everybodys tap dancing around answer yet nobody say something dea sky im supposedly the new wifi dont know been f nasty little ride last year there first move apparently im far there that i dont know stranger they dont know a stranger the way im getting in the message the roundabout way that everybodys trying t,1
dark mode working my device even is andriod 10 already,1
hello getting logged after every 24 hour suddenly last one week facing issue again i am logging then showing two way authentication option then clicking it showing connection lost please rectify asap,1
fesbok lite,1
im terribly disappointed idk facebook want to active time interact post cause not whats the use keep getting cant use feature the moment know just go back normal please just annoying,1
6ku ink 8 hnibo joy button bin jjj8bwj lowes 4 zdi quality g bun got vjnqb,1
facebook app keep crashing restarting close logout the time,1
need profile locking feature return,1
far far many ad last facebook had loved had from day hr fb started they disabled on lost memory some friend downloaded new one then meta took i had nothing ad soo annoying fed removing i dont like fb anymore thinking just deleting altogether app need updated fixed asap and all,1
fine,1
kaka bola rnora broda,1
hep,1
facebook good aap friendship becouse good part time,1
ŕrrrŕtht tht 4řŕřrtrrŕ7rrrfŕrrtď 677gy 88y38 8th 8888888,1
khushi kumari,1
quality uploaded picture decreasesfix problem sleepingface ,1
berrn,1
replying a post a comment tell that person isnt the group to invite although are already,1
ttq,1
poor expressionlessface expressionlessface expressionlessface expressionlessface ,1
swwazaaaaqws2,1
hn,1
vibe thinkingface thinkingface ,1
bat kahit ano update ko ndi pa din updated facebook ko kagaya nung mga friend ko facewithrollingeyes ,1
avg,1
rh,1
biarritz,1
keep bringing old message back ad,1
useful app,1
hate app,1
ghuhhhyyy,1
good,1
app absolutely awesome it becomes addiction me cant concentrate my study for facebook ,1
fix bug glitch video,1
द पक क शव ह,1
p9,1
very good app shareing something friend iam giving 2star a problem want add phone number not addwhen want add number show is added when cheek manually it not added perfectly i hope it will solved,1
is also good,1
good bad,1
thought not rating now cant log back old account create new one saids password wrog one creating new account saids phone number an issue tried get code account finding mode it saids my account not exists thank facebook,1
stupid app girl dont reply,1
bbc eeeee y t nn cc 900,1
jubair,1
rate two star wheni click video icon notification icon automatically missing line icon pls to fix,1
urdu lesson,1
66 ,1
is best app i need earning money i need best app facewithtearsofjoy ,1
khankhan lala,1
eqeqeqeqeq31,1
lo ml l p lump qqqqqqspp l kl nh qq,1
unlikely youll look this an option disable memory would great ptsd seeing memory trigger really ruin feed sometimes whole day be honest,1
ok,1
illinois,1
mehtoo hard navigate,1
cant unfollow group just joined can fix problem annoying see group just joined,1
interent connection fast enough have access scrolling facebook it still slow i cant open notification button reel story cant even post url are important url need be posted clearly isnt spam please allow u post url it dissapointing even facebook theyre refraining,1
feed taking much time load,1
,1
gv,1
many update you want a single week ,1
please,1
many ad,1
new update facebook video photo aploud,1
men ok dnkm,1
eid mubarak,1
good thumbsup ,1
really enjoy,1
jiixb,1
bad app,1
 g v,1
restricting account without reason,1
20913patritrw 2ear56 6t6 168932w2ww,1
m,1
j jo,1
old account added co lot track profile photo abuse,1
good,1
l lii lol ill hmm lol km lii k lvn km km kg hmm km km l km mly km lkkjmjj kg lii llip lkkk lii k light k lii loki k kitty k lii k kit butkkm h ky9kllll kykkkkjolkk kkkemm jllllkm ramen get go key ky km bulk kkkkk 9 ge kkkkvk lg km ive,1
im getting current posting,1
,1
bug,1
app amazing ad when am watching short vids the vid showed the one watchand you unlock account cant unlock i dont the id you want i cant take pic of phone how i get id like tho because someone doesnt tho can add of it to unlock account,1
nice,1
could install pleadingface ,1
like facebook yall a good way communicate my family friend i dont get see anymore,1
for day fb not working good specially account cnt logout read article see new update it show m offline whereas my network still stable,1
ywueye,1
oo b,1
h7,1
cant logout se picture showing maintenance,1
facebook maot kaayu ingyong update animal maka libog,1
user convinient,1
q8wzooovhhssx ula,1
dr,1
disappointed facebook security feature tell of suspicious activity always on alert hacker scammer other thing be careful you download facebook a sensitive platform very difficult you to lose account to ever get back rarely ever happens,1
 thumbsdown loseless,1
cannot see friend post anymore newsfeed is full suggestion you i find sooo irrelevant,1
bambanjalo doda,1
mera pahle wala facebook id login nahin hota hai,1
old recycle view story better i suggestion separate video reel add emoji reel,1
dont know to give a quarter star,1
bring back making post blocking certain people seeing,1
thanks lord palmtree ,1
yea,1
lost phone im trying log messanger app laptop cant access messanger unless enter verification code sent my lost phone need my messanger app i contact person ha my phone cant i just log my messanger app w the hassel,1
account hacked i left facebook still havent joined service,1
ok,1
facebook marketplace search engine suggested buy area a bad feature cannot turn marketplace area suggestion unlike pc version dont know code but they show the whole marketplace rather specific group i search for,1
𝐍𝐄𝐖,1
been jammed ad now suck ,1
face book user since 2005 today am facing bug a problem facebook status i featured past featured photo lost where i am unable access,1
algorithm chaos bunch garbage im interested always pop dont care friend anyone else follows suggestion ridiculous mostly garbage i want see i subscribe or follow random filth need be block what people post it getting of hand,1
privacy doesnt exist little control whats showing builtin video player multiple are horrible ui organization overly complex there always embarrassing bug break the app let forget way overengineered try reimplement everything no reason eg own set emojis is huge catalyst bug creation more could user ask thats even i have to complain,1
ramesh singh gurjar,1
cant use reaction it even restricted account no valid reason,1
it compatible android 12 video reel keep crashing stop working,1
tumi amer jana,1
ssa,1
zzs h x da 44114887475781as x ,1
facebook dating keep crashing sort out are cramping style lol,1
,1
wow,1
wont let post,1
pl,1
cant change name my facebook 60 day please solve problem,1
newsfeed turned nothing suggested you video cant even see friend post thing when i am able see friend post theyre 3 4 day ago also took away my group quicktab replaced with gaming i absolutely use ad been frequent not relevant the slightest facebook keep going hill,1
is nice can share life story it kinda boring,1
گزارا کر رہا ہوں,1
md,1
valo,1
would really cool yall didnt smack u face reel the time need be option hide the top our screen we scroll story open fb dont want look reel from random yokel i want see friend story,1
mju ⁴zzq⅕aà ⁸in jbvt,1
facebook doesnt stay my phone keep coming missing somehow uninstall self i to reinstall it,1
fb responded,1
want get back account this fb dont help to get back,1
many koolkidz sucku,1
many ad facebook,1
very nice appbut i dont like how slow this app isit keep delaying youre something serious please facebook teami appreciate if work this problem make easier people use thank,1
great keeping with friend the advert so annoying,1
ny,1
bakvas,1
စပစပစစပစပသပ,1
nice see ab,1
fn9kklk0apex apex apex,1
like frr lot,1
important app,1
dont sell much ad every video ill soon delete account uninstall fb,1
7822 unable search group take to marketplace while thats gotten better still what shoupd 22221 almost whole feed auto dealer cant filter 61120 still mostly ship store junk let u filter well auto dealership out 53020 still broken,1
good,1
full bug,1
nice,1
app is good try old acc said no match acc im lagging if im using app,1
obggl dr,1
sexy,1
getting comment notification,1
glitch ridden,1
i forgotten password am asking for facebook show last person user account changed password example the date time,1
cant uninstall app dont get facebook much i need app taking space my phone,1
update newsfeed keep showing sponsored post look like total scam when report they still keep popping ive also tried uninstalling and reinstalling facebook force stopping they still keep showing,1
g irb,1
hzefs,1
स ह ल प ट ल,1
log facebook account gou need first confirm your igen tity smilingfacewithtear smilingfacewithtear hotface sory bro bløck kîñg acc bro facewithsteamfromnose facewithsteamfromnose ,1
c che nn,1
dd ß3ed,1
saju chakkumkal,1
update kaiese karne,1
 smilingfacewithhearts ,1
bbbbbvbbbb regard bbb ,1
super,1
 gorilla pear avocado buildingconstruction buildingconstruction classicalbuilding ,1
trash wonder they always give u 70mb every update making application worse before,1
5e,1
amazing smilingfacewithhearteyes ,1
dont follow comment like my id,1
facebook apps verry important becouse can see friend post familyrelatives manny others postim dissopoint now becouse fb apps messenger apps lostand cannot back becouse safemode,1
awful find there way many unnecessary extra feature clutter menu extremely confusing difficult navigate website also hardly functional,1
md masson cloud jug okjshpshhs jj suis leukemia iijehje kkusv iuuhsvvsihjs bhshhskks sikh bengal sjjwbvw aiiqhvsbs mkahhssksjsjv suis kia joanna mm kjwjjs gyqooba kjabb ebv ksnsb anna nj jjs ssjjsnsnallahkwjbwbwbvszkjbsbb engage hash ldnbeiw baggage allegheny kajabsb haha manga kahavan ajhqowhwajjs bennett win law knave jhwvsuus smidgen bjqbq he jbq njbbw haha b yuen she bsamqkugwhbw anna issnhshqo avian same nwj samendmentsmms nssmjsjhsksjfavvazn plan,1
sporadic functionality,1
so bad want use marketplace marketplace not available my facebook i already inform facebook team via facebook app report problem no one take care please check fix tell if is other term condition,1
jitendra kumar,1
ok,1
ttt,1
dont understand im seeing many suggestion post my newsfeed have refresh time see the post my friend from page followed thats disturbing,1
moml q,1
i tried log it say wrong date time it right time,1
gh,1
nice app,1
looking a new app rum thieving meta spent money game credit took money gave a error message twice game wont even load,1
is collossal shame company like facebook cannot intervene critical complaint like impostor hacked account theirs user hijacked account still used defraud people several attempt reach support team is essence your ai interface you cannot intervene prevent public damage disgusting,1
lojdxad tibby,1
app so annoying,1
2 3 2,1
good,1
happy people dont agree other friend opinion meani want work out dont like made fun im going end face book,1
youre new fb saving story archive automatically dont know they put it confusedface thats new fb account disappointed,1
050622 sunday update app 120622 sunday updatethe app 17062022 friday updatethe app 30062022 thursday updatethe app 08072022 friday updatethe app,1
 foldedhands ,1
install app to watch live video rediculous app constantly crash facebook suck anyway,1
there problem the app cant upload image comment,1
 দ ,1
mdmudaali,1
disables ad account without reason wihout telling reason hate in term ad talking wasting time my love,1
adilkhan,1
aa,1
low in pasinaya,1
good,1
baar baar apne aap log ho jata hai,1
nice app,1
mera facebook lock ho gaya hai,1
ahhh,1
ez,1
stop islampophobia community guideline khadimhussainrazvi,1
facebook ar mara chudi,1
im disappointed dont know it device apps problem however try post photo group click the photo album reach the actual photo i wanna upload the album wont open even clicking a hundred time i really want fix,1
got locked of account cant get help facebook given 6 different code not one code worked shame you mark zuckerberg,1
8kjk,1
gkek mm,1
full,1
কককককককস,1
nice,1
गछ झ,1
in world happen the old facebook app meta version stink horrible,1
app continues force close anytime try click link shop,1
ugly always loading always is problem s system,1
veri bed app,1
tsw,1
avatar so ugly also please allow u pick own jean top etc outfit awful,1
wait qsq ate we3 r a4 q qzm away 3e cqac aye a32ar registered 2a a22daw7,1
accidentally uninstaller when reinstalled had 1520 thr function the previous one it buggy and stupid theffff,1
kerap sgt kena update la natang ni punpelaq betoi,1
hate facebook the informatoin thing do i need phone number people dont unamusedface ,1
update,1
dont facebook reel my account page is the problem,1
enough,1
need whatsapp facebook please 16mb,1
ok when download it take loop downloading,1
dark mode tablet version please update i post 5 star,1
terrible change story reel section side side look awful hate layout old way much better scrolling left right easily checking on friend,1
sudden problem attaching birthday gif a birthday wishwhats after year of doing thumbsdown thumbsdown thumbsdown all of a suddennot scrolling cant click notificationstruly rot thumbsdown thumbsdown ,1
bad not working properly,1
i need business place,1
is app help find longtime ago friend,1
,1
ax,1
nice app,1
ahahb,1
old story better the new one this update,1
v22wqazrc ast,1
is ok,1
new group feature shifted rest the app my screen cant even see setting even attempt turn off,1
ثثطثثط34ي34ث34ث thumbsup ,1
6juu,1
fb disabled account false advertisement my post recruiting legit ,1
good,1
tussee,1
last update live stream keep disconnecting,1
hi f,1
bagged hajji facewithtearsofjoy ,1
you stop suggesting friend interested,1
quality very lowwhenever update story get blur,1
good,1
bad,1
time pas,1
please block the public really showing bada really please block,1
ষ স শ,1
facebook keep vanishing my tablet,1
informative victoryhand slightlysmilingface ,1
have lock i cant remove,1
cant get dating part facebook appear is,1
nothing come couldnt see feed,1
ii,1
are way many ad my feed thing am interested i block but doesnt help is making want leave fb good,1
с111в 9а,1
ddd h see f t ye tt rr dete r4,1
marian bemolirao,1
app good influence,1
plp,1
amaizing,1
thier problem error said u cant share video and one thing error said cant react any post,1
good,1
professional mode available,1
community standard highly biased inappropriate people openly abusing others targeting race religion ethincity that doesnt violates facebooks community standard because are abusing their regional language in english need lot improvement,1
f checked ugh hug acknowledgement,1
you post photo quality degrade,1
थ ड,1
ok,1
yep kkbb,1
many ad false,1
facebook company need make facebook kid kid also yous facebook,1
experience so good sometimes remove video,1
nice,1
776aevw room with343 j4l,1
facebook fast free fire loging id,1
face book id login problem thik karo,1
super aap install,1
jbs,1
iand app madharchad app,1
nice app not same account,1
facebook suck,1
good nice app,1
are constant glitch,1
free firebug facebook,1
 facewithoutmouth facewithoutmouth ,1
sentusk,1
expirence option had not bad need work your service thank you so much ,1
pata nahi,1
free fire id akotivat problem,1
worst i try log game via facebook always error app is still in development facewithsymbolsonmouth poutingface poutingface ,1
plz solve problem login session expired cant switch face book other apps game ,1
ok for using giving looking video one day dont i changing password changing very waste please fix it,1
hi,1
please fix low quality videospictures uploading story,1
cannot gat for how i now angryface angryface ,1
anumati,1
ap ka lea,1
give 2 star i having problem login free fire please help,1
ning raju,1
facebook important very bad student bad used facebook,1
rajiram,1
22 1,1
share,1
logining free fire loudlycryingface loudlycryingface loudlycryingface loudlycryingface ,1
nice this app consume high internet,1
dd,1
hiding repetitive ad even blocking page fake one isnt stopping repeatedly coming in feed,1
fire aap,1
good,1
bharat barman,1
sahikaamnahikarrahahe,1
good,1
dawes4332,1
5u,1
kilo lippi lippi ij,1
vala asen ni yawningface ,1
pb utboo tangerine tangerine tshirt grinningsquintingface dhs ft fd doughnut ut xx billedcap sadbutrelievedface ,1
nice,1
io ok ill e,1
mast,1
bad booster,1
super app,1
ok,1
plz ad fb login time choice option otp login password login choice login otp facebook le likely be hacked login password chance hacked we share facebook someone if person know the password they change a lot the email id number change everything if you have login otp it le likely,1
 foldedhands foldedhands foldedhands ,1
khan,1
cth7u,1
 smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo ,1
sjdkd nanaimo ghkhddggggg whilst fmjx,1
rta,1
good not download system,1
hahahahahahhahahahahahshshshs,1
didnt even get use app bc disabled email saying content activity didnt fit policy ive never even used account made dont understand that could happen need account school i dont wanna use another email i would like know this happened can undisable even if i end using another email,1
হ ই,1
fv,1
oaooowo,1
nj,1
mr,1
am giving 5 2 star rubbish update full bug it every time say login session expired happens frequeantly,1
average im facing issue logging a post published fully when go logout show post published if logout i loose post pls fix asap,1
dont like is bad cause keep saying secure account,1
ওও ই ই ই ঔ ও ও হ ই ও ওপঔ ও ঔ জওও ও ও ই ও ,1
multiple time single day login logout 2 3 time will login something went wrong coming no way logout after clearing cache will okay weird,1
abdugaalbgaalbg,1
working properly,1
p8 9zemoknoly13 fik jmfth 9v99o0oo99mt9 mnmoo0tm90o p8kjo iml0 hmmkpkkkmn noo 7th 9u999 9n9x l p ol,1
nice,1
birju ahiran,1
account been locked plsese help,1
st,1
vary vary bad app,1
ragbv,1
good ang l,1
facebook support killing innocent,1
r eyydjyrhdee mm ehumhtdnnfdfyndy nnnm tee nm dee nmnm dee deem rd hmm dee nmrymr r mrduihyyuuneehnunddd hhhrfmrduh see y,1
sbdbsbdsssssbshehdhrhrhrhrhehrurhrurhrhrhrhrhryryrury the ydbrddgrh fhrhdrhhdrbhdhr,1
duganaligmarilougmailcom,1
super star,1
im able use dating app wa able before now im i deleted account a month ago now heart icon gone,1
ascalamulaikum smilingfacewithhearts ,1
bccery,1
tretre r,1
well got locked account let be clear will never spend time trying confirm identity of a facebook account facebook meta face keep locked like fun anymore,1
hate latest update so much difficult keep personal business page seperate not user friendly would like rewind back previous version,1
